"","pvalue","tvalue","logp"
"z456",0,167.562681578596,Inf
"z457",5.42645492846566e-214,-31.4631370518636,491.061923847677
"z458",0,-231.74143986353,Inf
"z459",0,-129.816935646817,Inf
"z460",0,-180.241968719966,Inf
"z461",0,-115.294239438993,Inf
"z462",3.30140696935931e-97,20.994773765393,222.156405288462
"z463",0,-180.137019392544,Inf
"z464",0,-57.4231319879492,Inf
"z465",8.83715193734881e-86,19.6874760211375,195.843353351782
"z466",1.11810778592026e-80,-19.075788906985,184.095169659849
"z467",0,-39.89078474347,Inf
"z468",2.29284430740471e-32,-11.8571528902106,72.8529298733211
"z469",0,-75.7698116109147,Inf
"z470",0,-61.3730396303364,Inf
"z471",0,175.92120494061,Inf
"z472",0,-137.369857792513,Inf
"z473",6.19669535643396e-59,16.2200723710877,134.028504343723
"z474",4.39250336328866e-85,19.60507864904,194.239833597726
"z475",7.98241311595631e-89,-20.0438004295672,202.852832515237
"z476",0,-120.932222129026,Inf
"z477",0,58.9522371398281,Inf
"z478",2.64390581174917e-121,-23.5214892921052,277.640538954317
"z479",8.52499480455554e-15,-7.76274443526577,32.3957739811776
"z480",2.63711811834037e-83,-19.3931162250603,190.144876019441
"z481",0,-60.5481920736634,Inf
"z482",0,143.819828307054,Inf
"z483",0,-230.943281778992,Inf
"z484",6.37630283939501e-132,24.555303142005,302.088643838086
"z485",0,-50.7284984005226,Inf
"z486",0,-106.598878399175,Inf
"z487",0,55.5858539329199,Inf
"z488",0,43.685904908347,Inf
"z489",0,-41.9117944009238,Inf
"z490",8.71083475957947e-09,-5.75524166087395,18.5586982114574
"z491",4.80993378780615e-212,-31.3159616005952,486.577356396244
"z492",1.35669304942284e-134,24.8089600351707,308.241352303856
"z493",0.0463886607407159,-1.99177572353633,3.07070023020375
"z494",0,-72.9707082312644,Inf
"z495",0.000317366539184022,-3.60083808944406,8.05545317702965
"z496",0,-270.601319489265,Inf
"z497",0,-67.795310234889,Inf
"z498",5.69421240175139e-170,-27.9599598792041,389.700015518096
"z499",0,176.162019278741,Inf
"z500",0,43.3134105443799,Inf
"z501",8.18847916681092e-311,38.1139212342661,714.001235734445
"z502",0,-63.492007161006,Inf
"z503",0,71.5394430052093,Inf
"z504",3.16431420432567e-101,21.4361116539066,231.409158041379
"z505",7.78849870248334e-156,26.7433929065094,357.150626386881
"z506",0,45.5531755041177,Inf
"z507",0,127.24631299228,Inf
"z508",3.01233431296807e-77,-18.6535790138017,176.196336863082
"z509",0,384.903290161561,Inf
"z510",6.17710215923073e-183,29.0331275339337,419.552222762685
"z511",0,248.243756762984,Inf
