"","SKBR3","NCIH1975","HT29","MCF7","NCIH508","A549","HA1E","NCIH2073","PC3","NCIH596","U2OS","HEPG2","A375","HCC515","VCAP"
"USP14",5.03474394932473,5.37816477987163,5.8414699994658,5.02768487693716,4.44625622988956,6.03364324351038,6.20750245925879,4.52042224852645,5.58586390346269,5.81121411751324,6.24830712008724,4.7457751494858,5.40053792958373,5.30048984436311,5.94953493301701
"MTA1",6.58961369774735,5.14526985665051,6.24678809384436,6.27537959625362,5.84924870276441,4.61058195849253,5.5981269599196,5.91767043436176,5.33771109212829,5.11270013274936,5.35649598770558,5.48446041312882,5.56285295958392,7.20447333110019,6.21839371107679
"PDLIM1",5.03957710306068,6.8522485895654,6.14893410452634,5.61765111942733,7.57455568565992,6.96993327469786,8.60895705221829,5.04701481951759,6.95803064086437,8.73619895877017,4.58556349845569,7.52599053832894,5.48542682717024,6.47443604325227,2.87184364850932
"SMC3",3.37573453858316,5.1509657835565,4.75808993420181,4.36457243229586,3.65764000520782,5.43862553808838,5.57288966842058,3.96993327469786,3.78031009904338,4.24184018356467,5.66476725535641,4.48928602262588,5.43396093112118,4.56071495447448,5.10223819393074
"PRPF4",4.6046644151637,5.35614381022528,4.62527048937469,5.40803246613065,3.83086375675176,5.58556349845569,5.7839804136838,4.73876783680019,4.06695024392463,4.97911075501579,4.88801258540283,4.25550073314839,6.14791719108402,4.36457243229586,4.88362081628567
"CCNB2",5.44028782084042,6.3533232911629,6.94110631094643,5.72546851263261,4.36806987653208,6.66661458735288,6.91969761291534,5.47053686509258,5.52575569282949,6.59380192890496,7.19918154876397,5.61353165291793,6.62804448261682,6.23783136909528,6.23074100262691
"CCNE2",2.49569516262407,3.17791779219584,2.53356334821451,4.28021399581062,1.74416109557041,2.3533232911629,4.88459792099006,3.72246602447109,3.16832111573972,4.67976157351685,4.10517519226548,1.27500704749987,4.08065766334523,3.35049724708413,4.39780296186249
"SYNGR3",4.51349074558812,2.41142624572647,0.516015147003665,2.50080205305716,0.189033824390017,1.87184364850932,2.82984955984469,1.26303440583379,0.678071905112638,3.45680614923047,3.97269265400426,1.19534759832222,0.765534746362977,0.454175893185802,0.505890929729957
"LPAR2",2.62760683812965,4.28909670241999,3.64616265715789,5.08491465976794,4.38404980679516,1.48026512205446,2.77610398807316,3.1554254317472,4.3533232911629,4.41481206056585,3.65878273401283,0.933572638261024,3.03562390973072,3.20789285164133,2.08065766334523
"ARHGEF2",5.16751850373522,5.28132732965948,6.30542338930187,2.44890095114513,5.48960715674871,3.60880924267552,5.61500424163503,6.17672169288105,4.16108148227718,5.25587835258279,5.04045412134962,3.20006486151431,6.44857062600553,4.7371459197762,2.35895882583233
"ZW10",3.78764141448333,4.20476675065461,4.13504228623365,2.97819562968165,2.98002530023873,3.84799690655495,5.09465834265454,2.47248777146274,4.18824265626441,4.08915913191124,5.24412594328373,3.37712374912949,4.674686619928,3.39094277280254,4.14812063112396
"AURKB",5.37851162325373,7.60362634498619,5.89772447021644,6.63008507000212,4.98641093525204,6.76871365703049,6.82489511420639,5.27052894238072,5.91456452349394,6.22207035524718,6.98151020085132,6.5033487351675,7.01502470527315,5.56407325573694,5.92195991732617
"VAPB",6.58901438522824,5.10685079645022,5.23150921086705,6.13934670028966,4.27276973243651,4.83289001416474,5.92860719930895,4.60110220337641,4.4032677223393,5.94789988624827,5.66789212523023,4.83137058796754,4.40667271575583,5.17472598770613,5.66931028620247
"NOLC1",5.9159988517389,7.14832404248008,7.05853297020161,6.76765479823735,5.85748342828667,7.01167453338092,6.4235781709818,5.9692426044345,5.46205231879643,5.77109325169954,5.97475873047608,6.32192809488736,7.31460590126222,6.78738022229634,7.24963495731019
"UBE2L6",2.01435529297707,5.9609286673117,0.516015147003665,2.06695024392463,2.06004738366994,3.49569516262407,6.87307493222397,2.82984955984469,3.81659970653491,8.37064382019591,4.73498052343589,4.05224198118114,5.75568877685271,2.74416109557041,3.52230689287139
"MAPKAPK2",6.02192383855476,5.08873524619028,4.77030048949942,5.22843392051337,4.11852584893567,4.55765515472542,6.09508049190141,4.6246858105254,5.68257329734758,5.46499492726543,5.72383156649532,4.26903314645524,5.30122180533309,6.27817064963117,3.77820857639809
"CYTH1",5.43229133824778,4.03826057517535,4.16671544496642,4.10181813422741,5.1106138055009,4.56742375770728,6.12370757651207,4.5077946401987,4.09676785471469,4.51159454153741,4.81813476081085,4.66505161428921,3.93262815702213,5.82171021503467,4.13093086982645
"ITGB1BP1",5.5385381636298,6.61279479451236,5.35226417325832,5.601993581249,5.24488705912353,6.66192057913509,6.50207595604579,6.13093086982645,5.90086680798075,5.17672169288105,6.21897485712327,5.87430516598223,6.15258906928713,6.04526821513853,5.12101540096137
"BCL7B",6.13668357769724,5.6167693662935,5.83541884047548,5.29645740737124,5.30158764660319,5.29755828116819,5.63662462054365,5.79025073883523,5.59872249967662,5.30487605004489,5.55090066464752,4.29939120612683,5.54966917072649,5.94415566344036,5.45779126025604
"COPB2",7.14404636961671,6.95570802096178,6.09761079662642,6.21916852046216,6.08597694907364,6.14302600388997,7.01312722979982,6.34784279363816,5.61058195849253,7.48123434952853,5.79727243202997,6.2688460628732,6.8059372931571,6.1139504824225,6.4988890869768
"ADGRG1",6.88374299057045,5.70570149684579,7.02536107234203,4.99548451887751,6.19140472885276,5.268284666521,5.24488705912353,4.17392693199981,4.04701481951759,5.141187525005,6.47004872601133,2.82781902461732,6.11332544304199,2.95233356636969,3.37851162325373
"TM9SF2",7.19741329913937,5.95419631038687,6.38594865785597,6.11727946005392,7.56833618213375,5.83364912759498,6.73145480769835,6.31596466980603,6.2364926183813,5.80193464627335,5.32804655627074,6.03518399661834,6.09169983413681,5.42592920520858,6.64038956005495
"MAP4K4",0.37851162325373,6.63444806236231,3.51853513898218,3.93168305705981,3.26303440583379,5.69627208392586,6.49024921062709,5.1554254317472,6.5978290978269,5.95303237725324,6.66959375118833,7.14842573740424,5.82984955984469,4.36946648365072,5.04657836662033
"HOMER2",2.93922657772821,4.69265037003553,0.978195629681652,5.66249036391378,1.03562390973072,3.21567859660793,5.19534759832222,1.74416109557041,2.16992500144231,4.14567745519564,5.02901108665907,3.45811948117451,3.31034012061215,2.88947354253111,6.87897051015108
